id,product_nk,style_name,category,gender,material_family,unit_weight_kg,list_price,recycled_content_pct,circularity_score,take_back_eligible,valid_from,valid_to,is_current
821,274,identify,BOOT,KIDS,Bio-EVA,1.54,224.64,26.4,17,TRUE,2024-01-01,2024-12-31,FALSE
822,274,eat,BOOT,WOMENS,Recycled PET,1.38,212.03,21.93,35,TRUE,2024-12-31,9999-12-31,TRUE
823,275,likely,SLIPPER,MENS,Apple Leather,1.33,202.91,10.64,95,FALSE,2023-01-01,2024-01-01,FALSE
824,275,some,FORMAL,WOMENS,Recycled Rubber,1.13,82.29,44.22,41,TRUE,2024-01-01,2024-12-31,FALSE
825,275,example,BOOT,UNISEX,TENCEL Lyocell,0.59,87.66,72.63,47,TRUE,2024-12-31,9999-12-31,TRUE
826,276,girl,RUNNING,MENS,Cork,1.38,75.98,56.97,93,TRUE,2023-01-01,2024-01-01,FALSE
827,276,five,SNEAKER,WOMENS,Recycled Nylon,1.38,183.35,18.78,18,TRUE,2024-01-01,2024-12-31,FALSE
828,276,pass,SNEAKER,KIDS,Apple Leather,0.52,149.62,72.68,1,FALSE,2024-12-31,9999-12-31,TRUE
829,277,several,RUNNING,WOMENS,TENCEL Lyocell,1.32,174.34,4.37,31,FALSE,2023-01-01,2024-01-01,FALSE
830,277,page,SNEAKER,KIDS,Recycled Rubber,1.35,40.97,79.17,69,FALSE,2024-01-01,2024-12-31,FALSE
831,277,activity,RUNNING,MENS,Natural Rubber,0.98,157.2,44.43,20,TRUE,2024-12-31,9999-12-31,TRUE
832,278,every,RUNNING,WOMENS,Algae Foam,0.72,153.16,2.12,5,TRUE,2023-01-01,2024-01-01,FALSE
833,278,ready,SNEAKER,MENS,Recycled Nylon,0.57,230.56,2.4,54,TRUE,2024-01-01,2024-12-31,FALSE
834,278,here,RUNNING,WOMENS,Apple Leather,1.22,183.22,71.49,14,TRUE,2024-12-31,9999-12-31,TRUE
835,279,room,SLIPPER,WOMENS,Apple Leather,0.74,55.02,33.37,46,FALSE,2023-01-01,2024-01-01,FALSE
836,279,eat,FORMAL,UNISEX,Recycled Rubber,0.61,150.4,59.96,86,TRUE,2024-01-01,2024-12-31,FALSE
837,279,assume,FORMAL,MENS,Recycled Rubber,0.74,222.83,27.11,63,FALSE,2024-12-31,9999-12-31,TRUE
838,280,region,FORMAL,UNISEX,Hemp Canvas,0.49,39.46,93.31,19,FALSE,2023-01-01,2024-01-01,FALSE
839,280,by,SNEAKER,WOMENS,Cork,1.36,244.03,81.46,14,FALSE,2024-01-01,2024-12-31,FALSE
840,280,make,SLIPPER,WOMENS,Organic Cotton,1.59,77.19,38.5,40,TRUE,2024-12-31,9999-12-31,TRUE
841,281,food,RUNNING,KIDS,Recycled Rubber,1.16,68.03,94.4,31,TRUE,2023-01-01,2024-01-01,FALSE
842,281,collection,RUNNING,MENS,Cork,1.04,87.32,8.36,91,TRUE,2024-01-01,2024-12-31,FALSE
843,281,into,BOOT,MENS,Hemp Canvas,1.24,88.39,0.29,2,TRUE,2024-12-31,9999-12-31,TRUE
844,282,rich,RUNNING,WOMENS,Organic Cotton,1.49,114.78,84.93,99,FALSE,2023-01-01,2024-01-01,FALSE
845,282,morning,SNEAKER,WOMENS,Recycled Nylon,1.57,230.72,24.25,28,TRUE,2024-01-01,2024-12-31,FALSE
846,282,wind,SNEAKER,KIDS,Hemp Canvas,0.85,44.53,96.49,47,TRUE,2024-12-31,9999-12-31,TRUE
847,283,want,SNEAKER,MENS,Cork,1.11,72.22,14.69,18,TRUE,2023-01-01,2024-01-01,FALSE
848,283,view,SNEAKER,MENS,TENCEL Lyocell,0.58,77.31,74.36,95,FALSE,2024-01-01,2024-12-31,FALSE
849,283,score,FORMAL,MENS,Hemp Canvas,0.93,174.42,1.32,14,TRUE,2024-12-31,9999-12-31,TRUE
850,284,speech,FORMAL,WOMENS,TENCEL Lyocell,1.0,41.28,83.27,87,FALSE,2023-01-01,2024-01-01,FALSE
851,284,foreign,RUNNING,MENS,Bio-EVA,1.09,103.27,22.73,20,TRUE,2024-01-01,2024-12-31,FALSE
852,284,road,SNEAKER,MENS,Apple Leather,1.29,123.08,5.6,50,TRUE,2024-12-31,9999-12-31,TRUE
853,285,buy,SANDAL,MENS,Recycled Nylon,1.38,137.37,31.32,82,TRUE,2023-01-01,2024-01-01,FALSE
854,285,purpose,RUNNING,WOMENS,Chrome-free Leather,0.91,95.68,10.44,46,FALSE,2024-01-01,2024-12-31,FALSE
855,285,whom,SANDAL,WOMENS,Bio-EVA,1.05,52.72,59.71,96,FALSE,2024-12-31,9999-12-31,TRUE
856,286,yeah,SNEAKER,WOMENS,Apple Leather,0.69,56.86,57.01,5,FALSE,2023-01-01,2024-01-01,FALSE
857,286,find,SANDAL,WOMENS,Bio-EVA,1.53,40.78,35.66,36,FALSE,2024-01-01,2024-12-31,FALSE
858,286,hold,RUNNING,WOMENS,Chrome-free Leather,0.83,66.2,67.47,42,TRUE,2024-12-31,9999-12-31,TRUE
859,287,possible,SANDAL,WOMENS,TENCEL Lyocell,0.58,162.31,38.21,75,FALSE,2023-01-01,2024-01-01,FALSE
860,287,do,SNEAKER,WOMENS,Hemp Canvas,0.49,170.45,95.28,29,FALSE,2024-01-01,2024-12-31,FALSE
861,287,discuss,SANDAL,MENS,TENCEL Lyocell,0.59,241.37,51.63,93,FALSE,2024-12-31,9999-12-31,TRUE
862,288,cell,RUNNING,UNISEX,Cork,0.56,100.08,62.35,55,TRUE,2023-01-01,2024-01-01,FALSE
863,288,mean,SANDAL,MENS,Natural Rubber,1.6,166.44,95.8,72,FALSE,2024-01-01,2024-12-31,FALSE
864,288,claim,RUNNING,UNISEX,Organic Cotton,1.44,153.9,96.89,100,FALSE,2024-12-31,9999-12-31,TRUE
865,289,look,RUNNING,MENS,Natural Rubber,0.75,53.31,57.65,45,TRUE,2023-01-01,2024-01-01,FALSE
866,289,small,SNEAKER,UNISEX,Bio-EVA,0.97,92.77,87.67,83,FALSE,2024-01-01,2024-12-31,FALSE
867,289,police,FORMAL,KIDS,Cork,0.84,99.19,40.9,79,FALSE,2024-12-31,9999-12-31,TRUE
868,290,hour,SNEAKER,MENS,Recycled Nylon,1.54,117.47,68.22,64,TRUE,2023-01-01,2024-01-01,FALSE
869,290,just,FORMAL,KIDS,Recycled PET,1.57,50.98,79.06,89,FALSE,2024-01-01,2024-12-31,FALSE
870,290,science,SNEAKER,UNISEX,Bio-EVA,0.59,122.85,7.3,49,FALSE,2024-12-31,9999-12-31,TRUE
871,291,often,BOOT,WOMENS,Cork,1.04,210.84,10.91,23,FALSE,2023-01-01,2024-01-01,FALSE
872,291,while,FORMAL,KIDS,TENCEL Lyocell,0.64,108.03,31.73,77,TRUE,2024-01-01,2024-12-31,FALSE
873,291,market,SANDAL,MENS,Bio-EVA,0.45,71.71,47.0,81,TRUE,2024-12-31,9999-12-31,TRUE
874,292,sometimes,BOOT,KIDS,TENCEL Lyocell,0.47,208.79,78.96,60,TRUE,2023-01-01,2024-01-01,FALSE
875,292,note,SNEAKER,WOMENS,TENCEL Lyocell,0.91,91.93,17.61,18,TRUE,2024-01-01,2024-12-31,FALSE
876,292,suffer,RUNNING,WOMENS,Hemp Canvas,1.45,149.2,66.96,33,TRUE,2024-12-31,9999-12-31,TRUE
877,293,red,SNEAKER,UNISEX,Cork,1.56,101.35,19.86,53,TRUE,2023-01-01,2024-01-01,FALSE
878,293,that,RUNNING,UNISEX,Apple Leather,0.92,230.65,57.03,1,FALSE,2024-01-01,2024-12-31,FALSE
879,293,discover,FORMAL,WOMENS,Hemp Canvas,1.09,69.37,66.41,93,FALSE,2024-12-31,9999-12-31,TRUE
880,294,sound,SANDAL,WOMENS,Organic Cotton,0.95,69.97,86.43,14,FALSE,2023-01-01,2024-01-01,FALSE
881,294,end,BOOT,WOMENS,Hemp Canvas,1.59,237.1,85.73,81,TRUE,2024-01-01,2024-12-31,FALSE
882,294,response,SLIPPER,WOMENS,Natural Rubber,1.57,127.24,54.61,21,FALSE,2024-12-31,9999-12-31,TRUE
883,295,somebody,SNEAKER,WOMENS,Natural Rubber,1.22,239.57,37.03,46,TRUE,2023-01-01,2024-01-01,FALSE
884,295,pick,FORMAL,MENS,Recycled Nylon,1.24,175.27,45.6,52,TRUE,2024-01-01,2024-12-31,FALSE
885,295,TV,SANDAL,MENS,Apple Leather,0.8,233.53,45.88,47,TRUE,2024-12-31,9999-12-31,TRUE
886,296,store,BOOT,MENS,Chrome-free Leather,1.41,183.6,43.75,36,FALSE,2023-01-01,2024-01-01,FALSE
887,296,beat,FORMAL,UNISEX,Organic Cotton,0.51,214.82,8.96,2,FALSE,2024-01-01,2024-12-31,FALSE
888,296,never,RUNNING,MENS,TENCEL Lyocell,1.51,59.94,44.41,74,FALSE,2024-12-31,9999-12-31,TRUE
889,297,likely,BOOT,UNISEX,Natural Rubber,1.33,154.83,11.45,60,FALSE,2023-01-01,2024-01-01,FALSE
890,297,news,RUNNING,UNISEX,Cork,1.49,174.42,78.46,50,TRUE,2024-01-01,2024-12-31,FALSE
891,297,score,RUNNING,WOMENS,Bio-EVA,1.46,94.54,83.85,53,FALSE,2024-12-31,9999-12-31,TRUE
892,298,high,SNEAKER,UNISEX,Recycled PET,0.43,205.01,84.08,66,FALSE,2023-01-01,2024-01-01,FALSE
893,298,bank,BOOT,WOMENS,Apple Leather,1.59,89.78,97.35,24,FALSE,2024-01-01,2024-12-31,FALSE
894,298,whose,RUNNING,WOMENS,Apple Leather,0.91,236.27,39.04,93,TRUE,2024-12-31,9999-12-31,TRUE
895,299,organization,FORMAL,MENS,Cork,0.52,207.25,50.43,80,FALSE,2023-01-01,2024-01-01,FALSE
896,299,brother,RUNNING,UNISEX,Recycled Nylon,1.4,72.4,32.24,11,TRUE,2024-01-01,2024-12-31,FALSE
897,299,assume,RUNNING,MENS,Recycled Rubber,0.43,187.59,92.06,10,FALSE,2024-12-31,9999-12-31,TRUE
898,300,them,SNEAKER,UNISEX,Apple Leather,1.16,202.29,18.66,83,FALSE,2023-01-01,2024-01-01,FALSE
899,300,officer,SNEAKER,MENS,Natural Rubber,1.34,204.07,77.04,84,TRUE,2024-01-01,2024-12-31,FALSE
900,300,weight,SNEAKER,WOMENS,Recycled PET,1.58,221.06,11.09,76,TRUE,2024-12-31,9999-12-31,TRUE
901,301,mouth,SNEAKER,WOMENS,Natural Rubber,0.49,216.37,91.27,26,TRUE,2023-01-01,2024-01-01,FALSE
902,301,degree,RUNNING,WOMENS,Recycled PET,1.55,55.03,68.73,48,FALSE,2024-01-01,2024-12-31,FALSE
903,301,page,BOOT,MENS,Organic Cotton,0.76,228.76,65.97,80,FALSE,2024-12-31,9999-12-31,TRUE
904,302,not,SNEAKER,KIDS,Apple Leather,0.98,167.94,54.65,20,FALSE,2023-01-01,2024-01-01,FALSE
905,302,citizen,SNEAKER,WOMENS,Recycled Rubber,1.04,147.78,76.1,27,FALSE,2024-01-01,2024-12-31,FALSE
906,302,community,SNEAKER,WOMENS,Bio-EVA,0.66,191.83,93.98,34,TRUE,2024-12-31,9999-12-31,TRUE
907,303,generation,SNEAKER,WOMENS,Hemp Canvas,1.18,137.08,80.9,55,FALSE,2023-01-01,2024-01-01,FALSE
908,303,too,RUNNING,WOMENS,Natural Rubber,1.22,225.34,28.11,50,TRUE,2024-01-01,2024-12-31,FALSE
909,303,nature,SANDAL,MENS,Organic Cotton,0.65,190.63,43.35,57,TRUE,2024-12-31,9999-12-31,TRUE
910,304,letter,SANDAL,UNISEX,Recycled Rubber,1.13,129.16,56.71,47,FALSE,2023-01-01,2024-01-01,FALSE
911,304,but,SANDAL,MENS,Recycled Nylon,1.55,92.14,40.98,77,FALSE,2024-01-01,2024-12-31,FALSE
912,304,response,BOOT,KIDS,Chrome-free Leather,0.44,76.78,32.27,23,TRUE,2024-12-31,9999-12-31,TRUE
913,305,describe,SNEAKER,MENS,Chrome-free Leather,1.34,64.68,31.86,1,FALSE,2023-01-01,2024-01-01,FALSE
914,305,series,SNEAKER,MENS,Bio-EVA,0.68,52.91,28.36,27,FALSE,2024-01-01,2024-12-31,FALSE
915,305,past,SNEAKER,WOMENS,Recycled Rubber,1.46,219.58,7.48,82,TRUE,2024-12-31,9999-12-31,TRUE
916,306,middle,SANDAL,WOMENS,Bio-EVA,0.64,207.57,49.87,35,TRUE,2023-01-01,2024-01-01,FALSE
917,306,benefit,SNEAKER,WOMENS,Bio-EVA,0.86,160.05,28.5,82,FALSE,2024-01-01,2024-12-31,FALSE
918,306,way,BOOT,WOMENS,Cork,0.56,242.04,3.7,68,FALSE,2024-12-31,9999-12-31,TRUE
919,307,Mrs,SNEAKER,MENS,Recycled PET,0.51,207.53,72.33,35,TRUE,2023-01-01,2024-01-01,FALSE
920,307,like,RUNNING,WOMENS,TENCEL Lyocell,0.99,48.89,29.84,58,TRUE,2024-01-01,2024-12-31,FALSE
921,307,table,BOOT,KIDS,Recycled Nylon,1.53,60.58,22.4,1,TRUE,2024-12-31,9999-12-31,TRUE
922,308,around,SLIPPER,UNISEX,Hemp Canvas,0.67,57.48,72.41,47,FALSE,2023-01-01,2024-01-01,FALSE
923,308,long,RUNNING,WOMENS,Hemp Canvas,0.46,224.5,4.31,6,FALSE,2024-01-01,2024-12-31,FALSE
924,308,cause,SNEAKER,WOMENS,Recycled Rubber,1.37,95.68,17.03,17,FALSE,2024-12-31,9999-12-31,TRUE
925,309,must,SNEAKER,WOMENS,Organic Cotton,1.1,217.53,89.55,81,TRUE,2023-01-01,2024-01-01,FALSE
926,309,just,SNEAKER,MENS,Algae Foam,1.19,244.03,32.19,93,TRUE,2024-01-01,2024-12-31,FALSE
927,309,loss,SNEAKER,UNISEX,Hemp Canvas,0.82,214.46,24.24,82,FALSE,2024-12-31,9999-12-31,TRUE
928,310,organization,SNEAKER,WOMENS,Apple Leather,0.47,41.76,21.61,49,TRUE,2023-01-01,2024-01-01,FALSE
929,310,article,SNEAKER,WOMENS,Recycled Rubber,1.03,219.28,76.05,39,FALSE,2024-01-01,2024-12-31,FALSE
930,310,operation,BOOT,UNISEX,Organic Cotton,0.56,231.51,38.56,57,FALSE,2024-12-31,9999-12-31,TRUE
931,311,maintain,RUNNING,UNISEX,Natural Rubber,0.73,73.48,30.71,73,FALSE,2023-01-01,2024-01-01,FALSE
932,311,remember,SNEAKER,UNISEX,Hemp Canvas,0.69,226.76,18.7,3,TRUE,2024-01-01,2024-12-31,FALSE
933,311,surface,RUNNING,WOMENS,Organic Cotton,1.06,113.43,21.21,50,FALSE,2024-12-31,9999-12-31,TRUE
934,312,foot,RUNNING,WOMENS,Bio-EVA,0.52,175.21,73.2,54,TRUE,2023-01-01,2024-01-01,FALSE
935,312,several,SNEAKER,WOMENS,Bio-EVA,1.13,147.91,10.92,6,FALSE,2024-01-01,2024-12-31,FALSE
936,312,age,SLIPPER,WOMENS,Recycled PET,0.44,94.9,6.58,12,TRUE,2024-12-31,9999-12-31,TRUE
937,313,individual,FORMAL,MENS,Chrome-free Leather,0.87,85.18,82.41,88,TRUE,2023-01-01,2024-01-01,FALSE
938,313,environmental,SNEAKER,UNISEX,Chrome-free Leather,0.75,164.23,73.39,12,TRUE,2024-01-01,2024-12-31,FALSE
939,313,technology,FORMAL,MENS,Hemp Canvas,1.42,183.47,17.02,87,TRUE,2024-12-31,9999-12-31,TRUE
940,314,about,SNEAKER,UNISEX,Organic Cotton,0.42,138.67,33.41,22,FALSE,2023-01-01,2024-01-01,FALSE
941,314,skill,FORMAL,WOMENS,TENCEL Lyocell,0.41,112.95,47.38,0,TRUE,2024-01-01,2024-12-31,FALSE
942,314,discover,SNEAKER,WOMENS,TENCEL Lyocell,1.08,246.99,83.54,67,FALSE,2024-12-31,9999-12-31,TRUE
943,315,particular,SANDAL,UNISEX,Organic Cotton,1.36,109.49,49.07,44,FALSE,2023-01-01,2024-01-01,FALSE
944,315,baby,SNEAKER,MENS,Chrome-free Leather,0.42,113.05,71.02,66,FALSE,2024-01-01,2024-12-31,FALSE
945,315,answer,FORMAL,UNISEX,Recycled Rubber,0.54,183.01,72.82,2,TRUE,2024-12-31,9999-12-31,TRUE
946,316,land,RUNNING,WOMENS,Apple Leather,0.83,45.49,57.76,89,FALSE,2023-01-01,2024-01-01,FALSE
947,316,guy,RUNNING,UNISEX,Natural Rubber,1.55,173.13,96.55,80,FALSE,2024-01-01,2024-12-31,FALSE
948,316,school,FORMAL,MENS,Apple Leather,1.03,94.71,67.91,42,TRUE,2024-12-31,9999-12-31,TRUE
949,317,attack,RUNNING,KIDS,Bio-EVA,0.45,148.22,34.33,78,TRUE,2023-01-01,2024-01-01,FALSE
950,317,number,SANDAL,MENS,TENCEL Lyocell,0.82,62.14,0.83,87,TRUE,2024-01-01,2024-12-31,FALSE
951,317,as,BOOT,MENS,Bio-EVA,1.07,73.15,48.68,8,FALSE,2024-12-31,9999-12-31,TRUE
952,318,worry,SNEAKER,WOMENS,Bio-EVA,1.11,50.17,30.58,55,TRUE,2023-01-01,2024-01-01,FALSE
953,318,wall,SANDAL,WOMENS,Organic Cotton,1.45,203.91,50.2,98,FALSE,2024-01-01,2024-12-31,FALSE
954,318,authority,SLIPPER,MENS,Organic Cotton,1.28,129.73,91.83,37,TRUE,2024-12-31,9999-12-31,TRUE
955,319,world,RUNNING,WOMENS,TENCEL Lyocell,1.16,127.74,96.69,12,FALSE,2023-01-01,2024-01-01,FALSE
956,319,marriage,FORMAL,MENS,Natural Rubber,0.92,222.95,80.44,17,FALSE,2024-01-01,2024-12-31,FALSE
957,319,almost,SNEAKER,WOMENS,Algae Foam,0.76,56.98,56.67,80,TRUE,2024-12-31,9999-12-31,TRUE
958,320,few,SNEAKER,UNISEX,Recycled Nylon,0.52,149.58,69.41,64,FALSE,2023-01-01,2024-01-01,FALSE
959,320,issue,SANDAL,MENS,Cork,0.9,125.15,2.77,71,TRUE,2024-01-01,2024-12-31,FALSE
960,320,couple,SANDAL,WOMENS,Organic Cotton,1.49,204.19,58.03,47,TRUE,2024-12-31,9999-12-31,TRUE
961,321,specific,RUNNING,MENS,Bio-EVA,1.31,121.46,40.29,0,TRUE,2023-01-01,2024-01-01,FALSE
962,321,central,SANDAL,MENS,Recycled Nylon,0.5,95.74,98.62,13,TRUE,2024-01-01,2024-12-31,FALSE
963,321,space,SNEAKER,WOMENS,Cork,0.8,51.78,74.05,86,FALSE,2024-12-31,9999-12-31,TRUE
964,322,put,SANDAL,MENS,Algae Foam,1.07,242.13,13.64,86,FALSE,2023-01-01,2024-01-01,FALSE
965,322,shoulder,SNEAKER,MENS,Hemp Canvas,1.52,208.18,62.37,25,TRUE,2024-01-01,2024-12-31,FALSE
966,322,race,SNEAKER,MENS,Organic Cotton,0.52,81.9,47.37,64,TRUE,2024-12-31,9999-12-31,TRUE
967,323,kitchen,SNEAKER,WOMENS,Chrome-free Leather,1.58,211.26,84.17,69,TRUE,2023-01-01,2024-01-01,FALSE
968,323,house,BOOT,MENS,Recycled Rubber,0.55,69.71,2.17,18,FALSE,2024-01-01,2024-12-31,FALSE
969,323,vote,BOOT,WOMENS,Hemp Canvas,1.06,138.99,29.0,85,TRUE,2024-12-31,9999-12-31,TRUE
970,324,idea,BOOT,MENS,Bio-EVA,0.86,206.97,46.4,54,TRUE,2023-01-01,2024-01-01,FALSE
971,324,list,SNEAKER,WOMENS,Chrome-free Leather,1.1,46.16,65.04,84,FALSE,2024-01-01,2024-12-31,FALSE
972,324,true,SNEAKER,UNISEX,Apple Leather,0.96,190.84,27.69,20,TRUE,2024-12-31,9999-12-31,TRUE
973,325,whose,FORMAL,MENS,Chrome-free Leather,1.25,121.03,6.28,83,TRUE,2023-01-01,2024-01-01,FALSE
974,325,what,BOOT,MENS,Cork,1.43,68.41,78.5,84,TRUE,2024-01-01,2024-12-31,FALSE
975,325,huge,RUNNING,KIDS,Recycled Rubber,0.85,138.07,65.9,73,FALSE,2024-12-31,9999-12-31,TRUE
976,326,how,RUNNING,MENS,Bio-EVA,1.24,162.66,58.07,74,FALSE,2023-01-01,2024-01-01,FALSE
977,326,be,RUNNING,WOMENS,Recycled Nylon,0.59,59.27,10.62,86,TRUE,2024-01-01,2024-12-31,FALSE
978,326,result,SANDAL,KIDS,TENCEL Lyocell,1.28,88.69,89.98,22,FALSE,2024-12-31,9999-12-31,TRUE
979,327,recently,RUNNING,KIDS,Apple Leather,0.47,91.6,3.74,95,TRUE,2023-01-01,2024-01-01,FALSE
980,327,two,SANDAL,MENS,Recycled Nylon,1.51,106.44,69.87,48,TRUE,2024-01-01,2024-12-31,FALSE
981,327,notice,BOOT,MENS,Natural Rubber,0.99,181.56,22.55,94,TRUE,2024-12-31,9999-12-31,TRUE
982,328,cell,SANDAL,UNISEX,Natural Rubber,1.1,171.11,66.87,26,TRUE,2023-01-01,2024-01-01,FALSE
983,328,ready,SNEAKER,WOMENS,TENCEL Lyocell,1.08,220.54,34.07,87,FALSE,2024-01-01,2024-12-31,FALSE
984,328,trade,FORMAL,MENS,Cork,1.4,158.78,47.37,45,TRUE,2024-12-31,9999-12-31,TRUE
985,329,happen,FORMAL,UNISEX,TENCEL Lyocell,0.93,170.35,87.4,72,TRUE,2023-01-01,2024-01-01,FALSE
986,329,by,SANDAL,WOMENS,Organic Cotton,0.68,165.31,33.09,28,FALSE,2024-01-01,2024-12-31,FALSE
987,329,could,SNEAKER,UNISEX,Chrome-free Leather,0.83,222.21,15.79,36,TRUE,2024-12-31,9999-12-31,TRUE
988,330,note,BOOT,UNISEX,Apple Leather,1.0,122.84,5.66,89,FALSE,2023-01-01,2024-01-01,FALSE
989,330,increase,BOOT,KIDS,Apple Leather,1.18,45.78,42.14,25,TRUE,2024-01-01,2024-12-31,FALSE
990,330,newspaper,SANDAL,WOMENS,Algae Foam,1.28,233.08,66.33,7,TRUE,2024-12-31,9999-12-31,TRUE
991,331,care,SNEAKER,KIDS,Recycled Nylon,1.24,199.77,3.54,9,FALSE,2023-01-01,2024-01-01,FALSE
992,331,should,BOOT,MENS,Recycled PET,1.06,237.79,27.05,5,TRUE,2024-01-01,2024-12-31,FALSE
993,331,dog,RUNNING,WOMENS,Chrome-free Leather,0.97,203.12,87.64,29,TRUE,2024-12-31,9999-12-31,TRUE
994,332,they,SNEAKER,UNISEX,TENCEL Lyocell,1.04,219.66,68.19,94,TRUE,2023-01-01,2024-01-01,FALSE
995,332,about,RUNNING,MENS,Chrome-free Leather,0.55,186.28,54.95,14,TRUE,2024-01-01,2024-12-31,FALSE
996,332,something,FORMAL,KIDS,Chrome-free Leather,0.63,130.67,5.79,29,TRUE,2024-12-31,9999-12-31,TRUE
997,333,agency,SNEAKER,MENS,TENCEL Lyocell,1.37,151.61,4.58,1,FALSE,2023-01-01,2024-01-01,FALSE
998,333,fire,SNEAKER,WOMENS,Recycled PET,0.93,98.35,31.41,77,FALSE,2024-01-01,2024-12-31,FALSE
999,333,major,SNEAKER,WOMENS,Recycled Rubber,0.97,64.7,7.68,32,FALSE,2024-12-31,9999-12-31,TRUE
1000,334,report,SNEAKER,MENS,TENCEL Lyocell,1.48,219.34,44.35,38,FALSE,2023-01-01,2024-01-01,FALSE
1001,334,serve,SANDAL,WOMENS,Recycled Rubber,1.03,95.18,69.78,64,TRUE,2024-01-01,2024-12-31,FALSE
1002,334,off,RUNNING,MENS,Apple Leather,0.98,55.47,91.2,66,TRUE,2024-12-31,9999-12-31,TRUE
1003,335,language,SANDAL,WOMENS,Chrome-free Leather,1.38,68.81,97.79,89,TRUE,2023-01-01,2024-01-01,FALSE
1004,335,night,SANDAL,KIDS,Recycled PET,1.4,95.76,58.82,38,FALSE,2024-01-01,2024-12-31,FALSE
1005,335,hundred,SNEAKER,WOMENS,Recycled Rubber,0.99,220.18,38.47,5,TRUE,2024-12-31,9999-12-31,TRUE
1006,336,than,RUNNING,MENS,Algae Foam,1.19,45.57,76.3,3,FALSE,2023-01-01,2024-01-01,FALSE
1007,336,drug,SANDAL,WOMENS,TENCEL Lyocell,0.72,197.2,21.65,3,TRUE,2024-01-01,2024-12-31,FALSE
1008,336,end,SANDAL,MENS,Cork,1.28,193.44,5.71,13,FALSE,2024-12-31,9999-12-31,TRUE
1009,337,magazine,SLIPPER,KIDS,Bio-EVA,1.59,151.3,42.38,92,FALSE,2023-01-01,2024-01-01,FALSE
1010,337,half,RUNNING,WOMENS,Chrome-free Leather,1.29,233.18,13.19,1,TRUE,2024-01-01,2024-12-31,FALSE
1011,337,clear,BOOT,WOMENS,Apple Leather,1.33,101.12,57.11,4,FALSE,2024-12-31,9999-12-31,TRUE
1012,338,fact,RUNNING,MENS,TENCEL Lyocell,1.37,166.68,12.43,72,FALSE,2023-01-01,2024-01-01,FALSE
1013,338,current,SANDAL,UNISEX,Cork,0.42,40.86,3.7,45,TRUE,2024-01-01,2024-12-31,FALSE
1014,338,write,SANDAL,WOMENS,Recycled PET,1.53,97.05,61.03,40,FALSE,2024-12-31,9999-12-31,TRUE
1015,339,type,RUNNING,WOMENS,TENCEL Lyocell,0.71,142.94,22.74,22,TRUE,2023-01-01,2024-01-01,FALSE
1016,339,share,BOOT,WOMENS,Organic Cotton,0.45,182.73,86.06,74,TRUE,2024-01-01,2024-12-31,FALSE
1017,339,southern,BOOT,WOMENS,Apple Leather,1.59,243.81,1.61,45,FALSE,2024-12-31,9999-12-31,TRUE
1018,340,budget,SNEAKER,WOMENS,Organic Cotton,1.01,62.77,7.75,26,TRUE,2023-01-01,2024-01-01,FALSE
1019,340,almost,RUNNING,UNISEX,Chrome-free Leather,1.17,222.93,14.31,41,FALSE,2024-01-01,2024-12-31,FALSE
1020,340,table,RUNNING,KIDS,Recycled Nylon,0.85,236.92,29.41,3,TRUE,2024-12-31,9999-12-31,TRUE
1021,341,recent,SNEAKER,KIDS,Recycled Nylon,0.43,166.9,80.8,65,FALSE,2023-01-01,2024-01-01,FALSE
1022,341,kind,SANDAL,UNISEX,Hemp Canvas,1.53,118.56,58.27,84,FALSE,2024-01-01,2024-12-31,FALSE
1023,341,possible,RUNNING,KIDS,Recycled PET,0.49,235.46,22.46,64,FALSE,2024-12-31,9999-12-31,TRUE
1024,342,space,BOOT,UNISEX,Algae Foam,0.55,223.48,79.82,77,TRUE,2023-01-01,2024-01-01,FALSE
1025,342,would,RUNNING,MENS,Bio-EVA,1.4,100.54,24.4,31,FALSE,2024-01-01,2024-12-31,FALSE
1026,342,use,SLIPPER,WOMENS,Bio-EVA,1.57,184.55,44.5,52,TRUE,2024-12-31,9999-12-31,TRUE
1027,343,visit,RUNNING,MENS,Recycled Nylon,1.18,166.1,44.9,53,TRUE,2023-01-01,2024-01-01,FALSE
1028,343,admit,SANDAL,KIDS,Apple Leather,0.69,229.95,67.41,85,TRUE,2024-01-01,2024-12-31,FALSE
1029,343,effect,SNEAKER,WOMENS,Bio-EVA,0.5,127.41,98.32,73,TRUE,2024-12-31,9999-12-31,TRUE
1030,344,design,FORMAL,WOMENS,Natural Rubber,0.94,74.02,41.86,97,FALSE,2023-01-01,2024-01-01,FALSE
1031,344,audience,FORMAL,UNISEX,Organic Cotton,0.44,129.6,69.0,9,TRUE,2024-01-01,2024-12-31,FALSE
1032,344,blood,FORMAL,KIDS,Recycled Nylon,0.83,123.49,55.69,91,TRUE,2024-12-31,9999-12-31,TRUE
1033,345,phone,RUNNING,UNISEX,Chrome-free Leather,1.13,61.63,72.22,9,FALSE,2023-01-01,2024-01-01,FALSE
1034,345,along,RUNNING,MENS,Chrome-free Leather,0.94,214.31,28.93,61,FALSE,2024-01-01,2024-12-31,FALSE
1035,345,likely,SANDAL,MENS,Recycled Rubber,1.38,145.97,15.23,0,FALSE,2024-12-31,9999-12-31,TRUE
