order_line_id,dim_date_id,dim_customer_id,dim_product_id,dim_supplier_id,dim_factory_id,dim_ship_mode_id,order_ts,channel,quantity,unit_price,discount,line_revenue,embodied_co2e_kg_per_unit,transport_co2e_kg_per_unit,packaging_waste_kg_per_unit,manufacturing_waste_kg_per_unit,line_co2e_kg,line_waste_kg,co2e_per_revenue_dollar,offset_purchased,return_flag
8962,186,1962,1407,351,7,1,2025-07-05 09:06:29,WEB,1,238.47,0.06,224.16,5.6058,19.782,0.09,0.11,25.388,0.2,0.1133,TRUE,RETURNED
8963,222,2567,2313,12,33,5,2025-08-10 22:05:53,WEB,1,179.18,0.06,168.43,2.2084,0.0017,0.04,0.34,2.21,0.38,0.0131,TRUE,RETURNED
8964,346,1919,2142,240,9,5,2025-12-12 10:15:10,APP,3,199.34,0.09,544.2,14.073,0.0012,0.18,0.26,42.223,1.32,0.0776,FALSE,NONE
8965,483,4613,534,24,4,6,2026-04-28 21:24:16,WEB,2,67.59,0.04,129.77,6.5648,0.0,0.17,0.09,13.13,0.52,0.1012,TRUE,EXCHANGED
8966,396,3138,795,375,36,3,2026-01-31 21:46:50,APP,1,236.67,0.07,220.1,52.2119,1.0032,0.21,0.27,53.215,0.48,0.2418,FALSE,NONE
8967,272,4064,2280,327,10,6,2025-09-29 04:06:20,WEB,4,175.67,0.28,505.93,32.6782,0.0,0.08,0.59,130.713,2.68,0.2584,TRUE,NONE
8968,106,3454,1464,138,24,6,2025-04-16 19:32:25,WEB,3,68.06,0.13,177.64,14.3215,0.0,0.09,0.03,42.964,0.36,0.2419,FALSE,NONE
8969,455,3635,123,159,2,2,2026-03-31 08:32:31,APP,2,187.29,0.14,322.14,8.1264,0.1037,0.03,0.38,16.46,0.82,0.0511,FALSE,NONE
8970,207,2161,2070,267,40,6,2025-07-26 05:22:38,RETAIL,2,116.16,0.16,195.15,2.7413,0.0,0.06,0.31,5.483,0.74,0.0281,FALSE,NONE
8971,494,2025,42,345,1,4,2026-05-09 13:21:47,MARKETPLACE,1,145.04,0.08,133.44,13.0304,0.2486,0.15,0.53,13.279,0.68,0.0995,FALSE,NONE
8972,487,2160,270,381,10,3,2026-05-02 18:06:34,APP,1,49.72,0.07,46.24,7.1124,0.6336,0.08,0.38,7.746,0.46,0.1675,FALSE,NONE
8973,396,1713,1620,204,10,4,2026-01-31 03:17:46,WEB,2,221.97,0.3,310.76,6.0211,0.4234,0.15,0.46,12.889,1.22,0.0415,TRUE,NONE
8974,223,4492,318,306,6,5,2025-08-11 06:20:17,MARKETPLACE,2,216.49,0.32,294.43,10.778,0.0027,0.22,0.08,21.561,0.6,0.0732,FALSE,NONE
8975,224,2545,1266,24,11,2,2025-08-12 13:29:59,WEB,3,211.91,0.15,540.37,10.6411,0.059,0.1,0.39,32.1,1.47,0.0594,FALSE,EXCHANGED
8976,354,3631,1959,408,14,2,2025-12-20 12:04:35,WEB,3,71.61,0.26,158.97,12.3852,0.1483,0.22,0.07,37.6,0.87,0.2365,FALSE,NONE
8977,5,3341,135,219,40,4,2025-01-05 16:50:09,WEB,1,137.43,0.13,119.56,15.7386,0.5208,0.17,0.09,16.259,0.26,0.136,TRUE,RETURNED
8978,223,4959,159,336,5,5,2025-08-11 15:26:33,WEB,4,61.69,0.17,204.81,6.7011,0.002,0.03,0.12,26.812,0.6,0.1309,TRUE,NONE
8979,92,875,471,213,9,3,2025-04-02 20:37:23,WEB,1,154.99,0.32,105.39,10.7686,1.8216,0.22,0.11,12.59,0.33,0.1195,FALSE,NONE
8980,536,1838,996,432,8,5,2026-06-20 11:58:49,APP,3,160.34,0.27,351.14,9.8289,0.0011,0.13,0.56,29.49,2.07,0.084,FALSE,NONE
8981,544,4293,729,174,3,2,2026-06-28 01:05:44,MARKETPLACE,3,188.46,0.2,452.3,5.4992,0.0792,0.16,0.02,16.735,0.54,0.037,TRUE,NONE
8982,242,957,1221,105,4,6,2025-08-30 20:19:28,RETAIL,4,235.38,0.04,903.86,6.5298,0.0,0.17,0.51,26.119,2.72,0.0289,FALSE,NONE
8983,289,4605,798,309,31,5,2025-10-16 20:18:04,WEB,3,195.87,0.16,493.59,5.7944,0.0017,0.04,0.52,17.388,1.68,0.0352,TRUE,EXCHANGED
8984,28,3623,1686,426,16,2,2025-01-28 08:39:59,WHOLESALE,2,240.03,0.33,321.64,3.5345,0.1814,0.15,0.37,7.432,1.04,0.0231,FALSE,RETURNED
8985,256,175,120,129,15,3,2025-09-13 11:53:58,RETAIL,1,158.95,0.25,119.21,10.3817,0.792,0.09,0.14,11.174,0.23,0.0937,TRUE,NONE
8986,518,408,1419,417,28,2,2026-06-02 13:49:17,WEB,1,168.16,0.23,129.48,11.7373,0.1613,0.02,0.17,11.899,0.19,0.0919,TRUE,NONE
8987,300,3425,1233,111,19,2,2025-10-27 12:47:33,MARKETPLACE,2,101.84,0.21,160.91,5.2339,0.108,0.22,0.15,10.684,0.74,0.0664,TRUE,NONE
8988,165,4935,1836,42,9,6,2025-06-14 16:07:09,MARKETPLACE,2,82.18,0.03,159.43,9.9158,0.0,0.17,0.46,19.832,1.26,0.1244,TRUE,RETURNED
8989,153,2849,117,285,17,5,2025-06-02 02:27:16,WEB,3,209.4,0.28,452.3,9.8438,0.0018,0.17,0.06,29.537,0.69,0.0653,TRUE,NONE
8990,375,2321,2016,435,30,4,2026-01-10 16:15:40,WHOLESALE,3,56.33,0.27,123.36,12.3642,0.5242,0.1,0.38,38.665,1.44,0.3134,FALSE,NONE
8991,32,2806,1665,57,1,1,2025-02-01 08:35:13,WEB,3,84.79,0.13,221.3,4.3144,12.852,0.2,0.52,51.499,2.16,0.2327,TRUE,NONE
8992,332,4530,2070,330,33,2,2025-11-28 23:17:56,MARKETPLACE,2,55.56,0.25,83.34,6.9837,0.095,0.12,0.18,14.157,0.6,0.1699,TRUE,EXCHANGED
8993,469,485,2091,57,1,1,2026-04-14 15:24:10,APP,3,83.23,0.08,229.71,3.7568,18.396,0.21,0.54,66.458,2.25,0.2893,TRUE,NONE
8994,261,1898,156,105,37,5,2025-09-18 02:18:14,APP,2,137.18,0.14,235.95,16.6021,0.0025,0.14,0.57,33.209,1.42,0.1407,FALSE,NONE
8995,504,1869,465,414,39,3,2026-05-19 21:45:41,APP,4,106.96,0.16,359.39,4.3654,1.9668,0.12,0.58,25.329,2.8,0.0705,TRUE,NONE
8996,83,320,621,120,27,2,2025-03-24 06:11:55,APP,2,110.74,0.04,212.62,17.4441,0.1584,0.04,0.44,35.205,0.96,0.1656,FALSE,NONE
8997,52,3457,1440,180,31,4,2025-02-21 00:12:30,APP,4,228.65,0.35,594.49,16.4991,0.5174,0.23,0.08,68.066,1.24,0.1145,TRUE,NONE
8998,406,1692,291,141,24,1,2026-02-10 21:30:34,WEB,2,159.05,0.33,213.13,48.6685,6.3,0.06,0.5,109.937,1.12,0.5158,FALSE,RETURNED
8999,82,1940,567,96,31,4,2025-03-23 03:03:04,WEB,3,202.31,0.3,424.85,5.229,0.1546,0.24,0.33,16.151,1.71,0.038,TRUE,NONE
9000,459,2071,1875,78,26,6,2026-04-04 16:25:40,APP,1,171.81,0.2,137.45,7.9806,0.0,0.12,0.1,7.981,0.22,0.0581,TRUE,RETURNED
9001,306,2995,2028,174,22,6,2025-11-02 22:51:23,APP,1,69.64,0.01,68.94,6.5893,0.0,0.17,0.14,6.589,0.31,0.0956,TRUE,NONE
9002,504,3101,1119,327,1,6,2026-05-19 13:47:27,WEB,1,154.02,0.13,134.0,20.0661,0.0,0.18,0.57,20.066,0.75,0.1497,TRUE,RETURNED
9003,94,1629,1893,417,3,5,2025-04-04 16:37:53,WEB,3,97.9,0.19,237.9,22.3754,0.0026,0.24,0.53,67.134,2.31,0.2822,TRUE,NONE
9004,154,340,63,435,16,6,2025-06-03 15:41:52,APP,1,238.84,0.35,155.25,2.696,0.0,0.13,0.58,2.696,0.71,0.0174,FALSE,NONE
9005,416,2667,1134,282,3,1,2026-02-20 09:42:42,APP,4,242.13,0.1,871.67,18.5112,18.9,0.04,0.56,149.645,2.4,0.1717,FALSE,NONE
9006,501,4816,1824,435,25,4,2026-05-16 22:31:04,WEB,1,169.54,0.23,130.55,18.1533,0.252,0.04,0.33,18.405,0.37,0.141,FALSE,EXCHANGED
9007,343,3394,672,150,19,4,2025-12-09 10:29:28,WEB,2,211.08,0.02,413.72,7.6749,0.4502,0.24,0.45,16.25,1.38,0.0393,TRUE,NONE
9008,283,3162,1278,327,31,3,2025-10-10 16:55:43,MARKETPLACE,3,128.93,0.01,382.92,28.4882,2.0856,0.16,0.57,91.721,2.19,0.2395,FALSE,NONE
9009,509,2314,705,252,34,6,2026-05-24 17:14:53,RETAIL,3,151.82,0.25,341.59,5.4018,0.0,0.14,0.3,16.205,1.32,0.0474,FALSE,RETURNED
9010,480,1927,1815,369,26,1,2026-04-25 02:44:22,APP,2,138.07,0.15,234.72,8.4502,8.82,0.22,0.57,34.54,1.58,0.1472,TRUE,NONE
9011,271,4924,1659,366,29,4,2025-09-28 11:57:34,APP,3,212.87,0.22,498.12,20.63,0.4906,0.09,0.19,63.362,0.84,0.1272,TRUE,EXCHANGED
9012,253,1644,2142,393,8,4,2025-09-10 23:20:42,WEB,3,129.68,0.34,256.77,4.1271,0.2251,0.12,0.54,13.057,1.98,0.0509,FALSE,EXCHANGED
9013,438,4449,285,378,19,1,2026-03-14 22:53:18,WEB,3,167.89,0.33,337.46,5.813,8.316,0.24,0.31,42.387,1.65,0.1256,FALSE,NONE
9014,218,1903,1347,69,23,3,2025-08-06 00:33:36,WEB,1,39.51,0.31,27.26,9.1993,1.3728,0.09,0.22,10.572,0.31,0.3878,FALSE,RETURNED
9015,128,222,960,315,30,6,2025-05-08 00:27:29,MARKETPLACE,4,141.11,0.02,553.15,3.0798,0.0,0.15,0.46,12.319,2.44,0.0223,FALSE,NONE
9016,139,740,1269,189,13,3,2025-05-19 09:13:28,APP,2,131.67,0.12,231.74,11.4028,1.386,0.13,0.08,25.578,0.42,0.1104,FALSE,NONE
9017,447,2463,2229,15,26,1,2026-03-23 12:17:14,WEB,1,208.17,0.24,158.21,3.3064,11.844,0.18,0.19,15.15,0.37,0.0958,TRUE,NONE
9018,408,2347,1638,219,18,4,2026-02-12 09:13:13,WEB,1,98.02,0.08,90.18,13.3772,0.3696,0.06,0.08,13.747,0.14,0.1524,FALSE,NONE
9019,81,1292,276,141,12,5,2025-03-22 03:38:47,APP,1,182.66,0.01,180.83,7.2473,0.0012,0.19,0.39,7.248,0.58,0.0401,FALSE,NONE
9020,517,3681,1413,393,19,6,2026-06-01 15:41:39,WEB,2,146.78,0.01,290.62,0.9448,0.0,0.1,0.48,1.89,1.16,0.0065,FALSE,NONE
9021,149,3702,1920,255,37,2,2025-05-29 07:36:48,MARKETPLACE,1,220.19,0.11,195.97,4.4157,0.0965,0.06,0.46,4.512,0.52,0.023,FALSE,NONE
9022,192,2504,1590,114,18,3,2025-07-11 04:35:10,WEB,4,50.4,0.27,147.17,12.5453,0.7524,0.17,0.15,53.191,1.28,0.3614,FALSE,EXCHANGED
9023,504,4002,1872,186,19,6,2026-05-19 01:45:29,APP,3,142.57,0.27,312.23,3.2482,0.0,0.11,0.23,9.745,1.02,0.0312,TRUE,NONE
9024,118,1407,645,393,9,2,2025-04-28 21:00:45,APP,3,150.44,0.29,320.44,8.6306,0.203,0.01,0.07,26.501,0.24,0.0827,FALSE,EXCHANGED
9025,225,2490,285,378,14,5,2025-08-13 07:49:35,RETAIL,4,77.24,0.35,200.82,6.9205,0.0012,0.16,0.22,27.687,1.52,0.1379,FALSE,NONE
9026,60,4184,729,132,33,3,2025-03-01 11:07:30,WEB,1,55.62,0.12,48.95,5.3121,0.726,0.02,0.54,6.038,0.56,0.1234,FALSE,NONE
9027,479,712,1677,45,1,5,2026-04-24 11:02:53,WEB,4,187.12,0.05,711.06,5.8849,0.0015,0.11,0.54,23.546,2.6,0.0331,TRUE,RETURNED
9028,519,2220,657,51,8,4,2026-06-03 15:26:57,RETAIL,1,157.01,0.23,120.9,6.1173,0.3461,0.02,0.43,6.463,0.45,0.0535,FALSE,NONE
9029,478,3491,1071,27,22,6,2026-04-23 07:56:24,WEB,3,209.88,0.27,459.64,6.163,0.0,0.06,0.41,18.489,1.41,0.0402,TRUE,NONE
9030,358,1249,792,402,3,4,2025-12-24 11:57:15,RETAIL,4,139.51,0.26,412.95,6.5844,0.5107,0.24,0.08,28.38,1.28,0.0687,FALSE,NONE
9031,359,1850,1044,183,32,1,2025-12-25 20:38:31,WEB,4,235.09,0.02,921.55,12.4792,9.198,0.14,0.15,86.709,1.16,0.0941,TRUE,NONE
9032,559,610,1425,360,19,1,2026-07-13 07:24:55,WHOLESALE,1,164.38,0.32,111.78,10.2399,17.262,0.17,0.44,27.502,0.61,0.246,TRUE,NONE
9033,68,3154,1218,39,32,4,2025-03-09 16:03:46,WHOLESALE,1,40.82,0.25,30.62,8.0894,0.1949,0.09,0.54,8.284,0.63,0.2705,FALSE,RETURNED
9034,63,4118,264,108,26,4,2025-03-04 21:35:11,APP,4,199.71,0.16,671.03,5.3179,0.1714,0.24,0.53,21.957,3.08,0.0327,FALSE,RETURNED
9035,404,4476,2238,279,7,4,2026-02-08 17:49:04,APP,3,232.61,0.06,655.96,9.3528,0.4469,0.25,0.51,29.399,2.28,0.0448,TRUE,NONE
9036,5,2271,1368,114,4,2,2025-01-05 12:16:54,APP,4,92.21,0.31,254.5,14.0093,0.1829,0.25,0.38,56.769,2.52,0.2231,FALSE,NONE
9037,84,3737,1578,84,26,2,2025-03-25 20:13:56,WEB,1,73.22,0.33,49.06,8.4891,0.0648,0.1,0.28,8.554,0.38,0.1744,FALSE,RETURNED
9038,555,2471,2151,366,9,2,2026-07-09 10:43:28,WEB,4,240.38,0.08,884.6,10.87,0.0605,0.23,0.13,43.722,1.44,0.0494,FALSE,NONE
9039,539,1675,1365,78,31,2,2026-06-23 16:35:26,RETAIL,1,248.86,0.26,184.16,13.2169,0.1166,0.23,0.27,13.334,0.5,0.0724,FALSE,NONE
9040,294,503,1695,213,18,3,2025-10-21 03:46:15,APP,4,39.13,0.1,140.87,12.7408,1.6764,0.11,0.35,57.669,1.84,0.4094,TRUE,RETURNED
9041,343,2203,429,138,24,1,2025-12-09 21:54:20,WEB,4,184.95,0.2,591.84,16.7093,17.262,0.14,0.11,135.885,1.0,0.2296,FALSE,NONE
9042,542,4845,2112,249,36,5,2026-06-26 11:33:40,RETAIL,3,248.17,0.07,692.39,12.426,0.0018,0.16,0.45,37.283,1.83,0.0538,FALSE,EXCHANGED
9043,358,1297,921,417,33,6,2025-12-24 21:37:51,WHOLESALE,2,98.84,0.11,175.94,6.6252,0.0,0.05,0.09,13.25,0.28,0.0753,FALSE,RETURNED
9044,229,4673,1182,273,5,1,2025-08-17 18:06:10,MARKETPLACE,4,194.25,0.31,536.13,6.2638,12.474,0.22,0.12,74.951,1.36,0.1398,TRUE,NONE
9045,151,4823,264,9,3,4,2025-05-31 10:23:51,RETAIL,3,54.66,0.05,155.78,12.2374,0.1714,0.03,0.3,37.226,0.99,0.239,TRUE,NONE
9046,295,41,1515,57,5,5,2025-10-22 09:25:17,WEB,3,195.16,0.26,433.26,10.8423,0.0027,0.04,0.59,32.535,1.89,0.0751,FALSE,NONE
9047,41,2094,1677,249,24,2,2025-02-10 01:55:49,WHOLESALE,1,109.32,0.11,97.29,5.2887,0.121,0.18,0.13,5.41,0.31,0.0556,FALSE,RETURNED
9048,206,2175,2166,186,4,5,2025-07-25 01:29:35,APP,4,60.83,0.05,231.15,15.519,0.0016,0.18,0.59,62.082,3.08,0.2686,TRUE,NONE
9049,424,503,870,270,33,4,2026-02-28 16:55:48,APP,3,132.68,0.25,298.53,1.8268,0.1982,0.15,0.12,6.075,0.81,0.0203,TRUE,NONE
9050,485,2891,234,438,29,2,2026-04-30 10:59:16,APP,2,229.65,0.05,436.33,3.6755,0.1958,0.03,0.19,7.743,0.44,0.0177,FALSE,NONE
9051,2,965,1104,264,10,5,2025-01-02 23:04:41,WEB,4,93.8,0.02,367.7,25.9535,0.0013,0.15,0.13,103.819,1.12,0.2823,TRUE,NONE
9052,461,3105,927,81,30,3,2026-04-06 16:41:39,WEB,3,99.96,0.07,278.89,7.0708,1.0824,0.24,0.35,24.46,1.77,0.0877,FALSE,NONE
9053,404,2101,171,189,32,2,2026-02-08 17:10:07,RETAIL,3,245.76,0.34,486.6,3.2779,0.0619,0.17,0.59,10.019,2.28,0.0206,FALSE,NONE
9054,258,2394,705,189,28,4,2025-09-15 17:57:34,APP,4,39.99,0.13,139.17,12.7185,0.1579,0.08,0.4,51.506,1.92,0.3701,TRUE,RETURNED
9055,469,4776,174,168,1,1,2026-04-14 20:11:42,APP,4,235.68,0.21,744.75,10.9449,6.678,0.07,0.28,70.492,1.4,0.0947,FALSE,NONE
9056,121,495,1959,228,3,4,2025-05-01 14:04:39,WEB,2,163.47,0.14,281.17,8.8627,0.3461,0.17,0.58,18.418,1.5,0.0655,FALSE,NONE
9057,341,4802,231,354,6,4,2025-12-07 14:01:59,APP,1,105.94,0.1,95.35,6.9184,0.1378,0.2,0.15,7.056,0.35,0.074,TRUE,EXCHANGED
9058,78,3192,408,198,36,1,2025-03-19 04:14:03,WEB,1,49.43,0.21,39.05,18.9873,15.624,0.24,0.11,34.611,0.35,0.8863,TRUE,NONE
9059,201,2029,2118,312,9,6,2025-07-20 14:56:39,WHOLESALE,3,97.94,0.01,290.88,9.0273,0.0,0.19,0.39,27.082,1.74,0.0931,TRUE,RETURNED
9060,174,1111,2400,84,35,1,2025-06-23 11:34:32,WHOLESALE,4,202.52,0.13,704.77,10.5239,12.978,0.06,0.02,94.008,0.32,0.1334,TRUE,NONE
9061,532,4614,1275,117,10,1,2026-06-16 15:06:20,WHOLESALE,1,102.02,0.13,88.76,8.2167,8.316,0.14,0.3,16.533,0.44,0.1863,TRUE,EXCHANGED
9062,323,3120,1785,336,34,3,2025-11-19 19:49:42,WEB,2,60.42,0.19,97.88,6.2001,1.716,0.21,0.48,15.832,1.38,0.1617,FALSE,NONE
9063,446,2464,1986,288,31,3,2026-03-22 09:43:50,APP,2,132.37,0.08,243.56,8.1638,1.0824,0.06,0.1,18.492,0.32,0.0759,FALSE,EXCHANGED
9064,211,120,879,39,31,3,2025-07-30 17:28:29,WEB,4,146.75,0.13,510.69,3.8837,1.4388,0.12,0.17,21.29,1.16,0.0417,FALSE,NONE
9065,366,4136,2343,408,40,6,2026-01-01 07:33:53,WEB,3,207.88,0.11,555.04,23.7361,0.0,0.02,0.58,71.208,1.8,0.1283,FALSE,RETURNED
9066,197,150,246,138,16,4,2025-07-16 10:16:39,WEB,2,62.76,0.14,107.95,15.5312,0.1882,0.2,0.34,31.439,1.08,0.2912,FALSE,EXCHANGED
9067,470,470,1110,222,25,1,2026-04-15 11:53:44,RETAIL,2,234.94,0.21,371.21,2.0051,6.678,0.23,0.03,17.366,0.52,0.0468,TRUE,NONE
9068,160,3771,2244,120,35,6,2025-06-09 14:41:07,WHOLESALE,4,194.53,0.12,684.75,14.8372,0.0,0.13,0.36,59.349,1.96,0.0867,TRUE,NONE
9069,494,1330,498,441,29,6,2026-05-09 21:23:32,APP,2,228.14,0.31,314.83,6.5985,0.0,0.1,0.58,13.197,1.36,0.0419,FALSE,NONE
9070,238,4307,1854,363,22,5,2025-08-26 11:54:04,WEB,2,157.08,0.19,254.47,34.2887,0.0011,0.1,0.07,68.58,0.34,0.2695,FALSE,NONE
9071,373,445,1110,315,28,3,2026-01-08 19:08:42,APP,2,246.95,0.2,395.12,6.4394,0.6996,0.07,0.25,14.278,0.64,0.0361,FALSE,NONE
9072,304,1212,3,387,1,1,2025-10-31 06:14:54,APP,2,127.76,0.28,183.97,15.8617,17.262,0.13,0.58,66.247,1.42,0.3601,FALSE,NONE
9073,542,4602,585,210,11,3,2026-06-26 13:32:30,RETAIL,3,240.96,0.06,679.51,9.7352,1.8084,0.22,0.42,34.631,1.92,0.051,TRUE,NONE
9074,402,835,933,348,18,6,2026-02-06 09:28:02,WHOLESALE,4,248.39,0.21,784.91,1.4279,0.0,0.19,0.15,5.712,1.36,0.0073,FALSE,NONE
9075,415,920,1902,300,40,5,2026-02-19 03:49:11,WEB,1,113.14,0.29,80.33,4.9093,0.001,0.08,0.51,4.91,0.59,0.0611,FALSE,NONE
9076,453,2949,2049,381,29,2,2026-03-29 06:54:51,WEB,1,141.36,0.26,104.61,4.0969,0.1958,0.03,0.43,4.293,0.46,0.041,TRUE,NONE
9077,165,3076,1845,273,17,6,2025-06-14 20:20:17,WEB,3,116.98,0.23,270.22,4.5812,0.0,0.19,0.16,13.744,1.05,0.0509,FALSE,NONE
9078,556,2242,1632,435,1,1,2026-07-10 14:42:10,MARKETPLACE,2,151.44,0.15,257.45,24.7823,5.796,0.15,0.27,61.157,0.84,0.2375,TRUE,NONE
9079,393,51,123,447,22,6,2026-01-28 17:53:06,APP,2,220.44,0.08,405.61,3.0547,0.0,0.13,0.08,6.109,0.42,0.0151,TRUE,NONE
9080,325,3315,1155,390,21,2,2025-11-21 14:26:34,WEB,1,140.11,0.03,135.91,6.9189,0.1368,0.17,0.45,7.056,0.62,0.0519,TRUE,RETURNED
9081,64,3863,1056,141,14,4,2025-03-05 07:11:20,MARKETPLACE,4,110.5,0.17,366.86,3.3956,0.2957,0.07,0.41,14.765,1.92,0.0402,TRUE,NONE
9082,304,3950,867,108,9,5,2025-10-31 16:03:58,MARKETPLACE,3,43.17,0.25,97.13,8.3151,0.0015,0.2,0.04,24.95,0.72,0.2569,FALSE,NONE
9083,491,828,879,138,2,1,2026-05-06 18:35:59,APP,4,54.25,0.2,173.6,8.4006,13.734,0.23,0.3,88.538,2.12,0.51,FALSE,NONE
9084,71,2011,954,381,39,2,2025-03-12 10:25:25,RETAIL,2,82.29,0.19,133.31,6.5438,0.1843,0.08,0.05,13.456,0.26,0.1009,TRUE,RETURNED
9085,545,106,1254,168,23,4,2026-06-29 04:20:10,MARKETPLACE,4,226.92,0.14,780.6,4.5824,0.3864,0.18,0.58,19.875,3.04,0.0255,FALSE,EXCHANGED
9086,409,391,2076,93,20,4,2026-02-13 21:38:00,APP,1,156.69,0.17,130.05,11.2505,0.3091,0.18,0.43,11.56,0.61,0.0889,TRUE,NONE
9087,517,2224,2088,162,29,2,2026-06-01 18:08:09,WHOLESALE,2,151.72,0.05,288.27,3.4206,0.0576,0.14,0.47,6.956,1.22,0.0241,FALSE,NONE
9088,374,2041,573,111,39,3,2026-01-09 05:26:00,RETAIL,2,77.89,0.33,104.37,5.1616,1.5576,0.24,0.26,13.438,1.0,0.1288,TRUE,NONE
9089,357,2032,2013,444,8,2,2025-12-23 19:56:56,WEB,3,185.48,0.15,472.97,8.5586,0.144,0.22,0.4,26.108,1.86,0.0552,TRUE,RETURNED
9090,298,529,624,396,6,6,2025-10-25 13:29:20,APP,1,157.95,0.13,137.42,8.7491,0.0,0.22,0.02,8.749,0.24,0.0637,TRUE,NONE
9091,239,4691,2379,105,16,4,2025-08-27 13:16:25,RETAIL,3,82.62,0.24,188.37,11.9889,0.3965,0.14,0.52,37.156,1.98,0.1973,FALSE,NONE
9092,565,3700,2157,399,3,1,2026-07-19 19:31:00,APP,2,169.62,0.03,329.06,16.3696,11.466,0.03,0.26,55.671,0.58,0.1692,FALSE,EXCHANGED
9093,246,4405,156,420,29,5,2025-09-03 17:56:13,WEB,2,170.28,0.31,234.99,14.8774,0.0025,0.08,0.31,29.76,0.78,0.1266,TRUE,NONE
9094,407,2652,561,384,13,6,2026-02-11 14:51:14,RETAIL,1,59.81,0.19,48.45,7.4583,0.0,0.13,0.17,7.458,0.3,0.1539,FALSE,EXCHANGED
9095,524,355,918,126,30,1,2026-06-08 10:18:03,APP,3,105.82,0.03,307.94,3.3376,7.056,0.05,0.15,31.181,0.6,0.1013,TRUE,NONE
9096,44,69,2022,210,17,5,2025-02-13 07:30:23,APP,2,193.46,0.04,371.44,16.1885,0.0023,0.05,0.07,32.382,0.24,0.0872,TRUE,NONE
9097,420,2971,873,258,30,6,2026-02-24 04:07:11,MARKETPLACE,4,140.36,0.18,460.38,16.8802,0.0,0.1,0.14,67.521,0.96,0.1467,FALSE,NONE
9098,228,828,2322,333,10,4,2025-08-16 12:19:11,APP,2,144.47,0.05,274.49,10.5513,0.1814,0.24,0.5,21.465,1.48,0.0782,TRUE,RETURNED
9099,147,4544,2322,252,11,4,2025-05-27 20:10:54,RETAIL,3,77.4,0.04,222.91,11.0788,0.1814,0.14,0.22,33.781,1.08,0.1515,TRUE,NONE
9100,64,4506,699,3,3,1,2025-03-05 03:26:20,WHOLESALE,2,208.34,0.16,350.01,14.9799,11.088,0.09,0.08,52.136,0.34,0.149,TRUE,NONE
9101,481,534,258,246,13,3,2026-04-26 06:09:50,WEB,2,211.84,0.17,351.65,18.9553,0.6468,0.06,0.51,39.204,1.14,0.1115,TRUE,NONE
9102,322,6,645,21,31,2,2025-11-18 18:21:31,WEB,4,80.65,0.0,322.6,10.0241,0.203,0.16,0.47,40.908,2.52,0.1268,FALSE,EXCHANGED
9103,493,4641,969,297,31,5,2026-05-08 19:33:15,APP,4,49.73,0.35,129.3,2.2848,0.0019,0.09,0.03,9.147,0.48,0.0707,FALSE,NONE
9104,248,1662,900,18,40,5,2025-09-05 01:12:07,WHOLESALE,1,131.05,0.14,112.7,8.407,0.0028,0.21,0.59,8.41,0.8,0.0746,FALSE,NONE
9105,127,3314,933,246,37,1,2025-05-07 06:24:42,WEB,4,107.81,0.19,349.3,22.1463,13.356,0.11,0.14,142.009,1.0,0.4066,TRUE,RETURNED
9106,564,3438,1995,45,30,2,2026-07-18 14:47:53,RETAIL,1,170.2,0.22,132.76,7.9494,0.167,0.01,0.56,8.116,0.57,0.0611,FALSE,NONE
9107,53,4714,2184,372,23,5,2025-02-22 07:22:59,APP,3,167.15,0.04,481.39,17.0942,0.001,0.16,0.32,51.286,1.44,0.1065,TRUE,NONE
9108,540,2400,411,324,6,6,2026-06-24 05:46:30,RETAIL,1,161.92,0.18,132.77,6.4664,0.0,0.07,0.41,6.466,0.48,0.0487,FALSE,RETURNED
9109,348,1020,1221,273,38,5,2025-12-14 05:09:05,APP,3,138.2,0.14,356.56,6.4218,0.001,0.18,0.32,19.268,1.5,0.054,FALSE,NONE
9110,439,3703,2391,219,28,1,2026-03-15 08:54:01,WEB,2,184.36,0.2,294.98,3.9441,10.836,0.18,0.5,29.56,1.36,0.1002,TRUE,NONE
9111,29,3853,1836,258,24,1,2025-01-29 04:19:09,MARKETPLACE,4,144.65,0.33,387.66,6.095,10.584,0.19,0.41,66.716,2.4,0.1721,TRUE,NONE
9112,498,3686,105,276,39,3,2026-05-13 06:04:24,WEB,1,234.34,0.18,192.16,6.5302,1.6104,0.17,0.18,8.141,0.35,0.0424,TRUE,NONE
9113,22,4749,459,228,8,2,2025-01-22 12:19:38,RETAIL,4,183.63,0.24,558.24,8.4168,0.1886,0.04,0.31,34.422,1.4,0.0617,FALSE,NONE
9114,250,1364,1377,402,20,1,2025-09-07 13:12:14,WEB,3,167.76,0.18,412.69,3.1036,13.608,0.24,0.03,50.135,0.81,0.1215,FALSE,RETURNED
9115,151,3511,1257,123,3,1,2025-05-31 11:07:17,APP,3,77.7,0.14,200.47,9.2419,7.434,0.07,0.29,50.028,1.08,0.2496,TRUE,NONE
9116,516,2037,648,429,20,1,2026-05-31 03:54:26,APP,1,180.39,0.17,149.72,4.2181,13.86,0.06,0.59,18.078,0.65,0.1207,TRUE,RETURNED
9117,51,3938,153,234,6,4,2025-02-20 07:42:31,WEB,1,75.17,0.3,52.62,1.7761,0.5141,0.19,0.59,2.29,0.78,0.0435,FALSE,NONE
